event_id,person_id,datetime,city,area,latitude,longitude,source,confidence
LOC01198,P0014,2024-05-05 13:06:57,Indore,Sector 49 / Warehouse,32.075693,80.167798,Hotel Register,High
LOC01199,P0098,2023-08-12 14:13:53,Nagpur,Sector 44 / Market,25.262833,72.292129,Immigration,High
LOC01200,P0028,2022-05-27 13:20:59,Mumbai,Sector 10 / Warehouse,21.516241,68.049379,CCTV,Low
LOC01201,P0037,2024-05-23 19:34:35,Nagpur,Sector 43 / Warehouse,22.537416,70.190233,CCTV,Medium
LOC01202,P0033,2022-10-26 01:17:50,Lucknow,Sector 16 / Hotel,31.737273,69.660536,Cell Tower,Low
LOC01203,P0053,2023-06-16 20:04:20,Kolkata,Sector 14 / Hotel,14.69947,96.509962,Border Check,High
LOC01204,P0031,2022-09-04 19:13:24,Nagpur,Sector 18 / Border,23.471264,75.757734,Hotel Register,Low
LOC01205,P0047,2023-07-31 04:00:23,Surat,Sector 20 / Hotel,23.053389,78.503727,Cell Tower,High
LOC01206,P0020,2023-04-20 19:05:26,Kolkata,Sector 12 / Warehouse,25.373707,87.77634,Cell Tower,Low
LOC01207,P0022,2023-09-13 04:23:11,Pune,Sector 14 / Station,9.074392,85.778668,Cell Tower,Low
LOC01208,P0019,2024-06-27 04:21:50,Jaipur,Sector 3 / Border,8.304432,71.923455,CCTV,High
LOC01209,P0071,2022-02-16 15:23:59,Chennai,Sector 34 / Hotel,12.343251,72.226359,Border Check,Medium
LOC01210,P0066,2023-08-30 19:14:56,Kolkata,Sector 5 / Border,21.878914,77.696442,Cell Tower,Low
LOC01211,P0027,2022-02-24 11:14:34,Chennai,Sector 26 / Border,34.73308,79.723633,Cell Tower,High
LOC01212,P0087,2024-06-14 15:56:40,Hyderabad,Sector 13 / Border,23.272899,79.741658,Cell Tower,High
LOC01213,P0072,2022-02-10 06:26:28,Indore,Sector 8 / Warehouse,33.32315,94.82896,Immigration,Medium
LOC01214,P0088,2024-01-30 11:52:02,Pune,Sector 6 / Station,13.215473,77.759619,Immigration,High
LOC01215,P0023,2023-10-18 19:17:57,Hyderabad,Sector 40 / Warehouse,20.446125,69.061058,Immigration,High
LOC01216,P0040,2023-03-22 04:24:09,Delhi,Sector 40 / Airport,26.25194,79.497033,Hotel Register,High
LOC01217,P0035,2024-05-24 15:50:31,Lucknow,Sector 29 / Warehouse,15.918919,84.532267,Immigration,Medium
LOC01218,P0016,2023-07-04 07:24:32,Lucknow,Sector 49 / Warehouse,8.141864,84.823349,Immigration,High
LOC01219,P0076,2022-07-17 05:01:28,Nagpur,Sector 39 / Border,15.698438,89.013101,CCTV,Low
LOC01220,P0046,2022-12-30 04:52:21,Indore,Sector 46 / Station,24.219735,69.923327,Border Check,Medium
LOC01221,P0042,2022-11-25 00:57:01,Bangalore,Sector 49 / Station,9.371225,84.698268,Cell Tower,High
LOC01222,P0094,2024-06-08 13:03:42,Jaipur,Sector 12 / Border,34.003182,81.745,Border Check,High
LOC01223,P0018,2022-04-27 20:21:55,Nagpur,Sector 33 / Station,24.993542,74.038394,Border Check,High
LOC01224,P0066,2022-12-20 16:47:55,Indore,Sector 28 / Border,34.400923,74.491503,Cell Tower,High
LOC01225,P0038,2023-12-03 19:33:33,Lucknow,Sector 16 / Station,18.588672,89.337019,CCTV,Low
LOC01226,P0094,2022-01-07 13:59:54,Kolkata,Sector 3 / Warehouse,23.941084,88.713502,Cell Tower,High
LOC01227,P0069,2023-06-08 16:00:43,Nagpur,Sector 43 / Border,26.185009,86.607878,Hotel Register,High
LOC01228,P0030,2023-08-23 03:56:49,Mumbai,Sector 18 / Station,23.253141,80.993296,Border Check,High
LOC01229,P0058,2023-02-05 17:46:24,Chennai,Sector 48 / Station,22.541879,78.947305,Cell Tower,High
LOC01230,P0008,2023-04-12 17:44:48,Surat,Sector 7 / Station,20.189695,92.64213,Hotel Register,High
LOC01231,P0061,2022-11-30 10:32:57,Pune,Sector 40 / Hotel,21.738843,74.386265,Immigration,High
LOC01232,P0053,2022-05-29 15:02:18,Surat,Sector 40 / Market,15.686942,86.587301,Immigration,Medium
LOC01233,P0054,2022-05-11 07:15:57,Indore,Sector 14 / Hotel,30.724581,87.544715,CCTV,Low
LOC01234,P0064,2023-08-18 01:02:15,Bangalore,Sector 29 / Station,32.865598,87.718741,Cell Tower,High
LOC01235,P0095,2023-08-22 21:16:07,Bhopal,Sector 47 / Hotel,34.538063,96.231809,Border Check,High
LOC01236,P0063,2022-12-02 11:09:38,Chennai,Sector 3 / Warehouse,8.216876,78.170549,Border Check,High
LOC01237,P0047,2023-10-25 01:54:35,Jaipur,Sector 13 / Hotel,26.41386,91.964053,Border Check,Low
LOC01238,P0031,2024-01-14 00:13:03,Nagpur,Sector 32 / Hotel,31.106995,74.788275,Cell Tower,High
LOC01239,P0083,2024-03-16 08:09:46,Pune,Sector 39 / Airport,29.042005,79.679184,Border Check,Medium
LOC01240,P0083,2023-05-16 19:56:34,Nagpur,Sector 43 / Warehouse,11.316055,88.147061,Border Check,High
LOC01241,P0016,2023-03-08 00:52:12,Bhopal,Sector 4 / Hotel,27.250846,85.417353,Hotel Register,Low
LOC01242,P0031,2022-03-23 02:18:57,Bhopal,Sector 2 / Station,27.62655,78.141708,CCTV,High
LOC01243,P0037,2022-06-14 14:53:26,Delhi,Sector 5 / Border,32.086321,83.829304,CCTV,High
LOC01244,P0089,2023-08-27 07:15:08,Lucknow,Sector 15 / Airport,33.309269,75.440658,Border Check,High
LOC01245,P0086,2022-03-29 23:30:43,Bhopal,Sector 32 / Hotel,10.964632,79.260611,CCTV,Medium
LOC01246,P0021,2023-03-02 11:41:27,Jaipur,Sector 22 / Border,30.446748,81.854814,Border Check,High
LOC01247,P0089,2024-06-22 03:26:13,Chennai,Sector 21 / Market,26.315902,69.860833,Border Check,High
LOC01248,P0003,2023-10-29 03:07:54,Pune,Sector 17 / Market,34.489671,89.68038,Cell Tower,Medium
LOC01249,P0042,2023-05-31 05:00:01,Kolkata,Sector 44 / Hotel,14.877341,69.865316,Border Check,Medium
LOC01250,P0033,2022-05-08 12:06:38,Kolkata,Sector 20 / Border,16.980774,90.705052,CCTV,High
LOC01251,P0028,2023-06-08 21:30:38,Surat,Sector 34 / Station,29.706781,73.308193,Border Check,High
LOC01252,P0097,2024-05-09 07:45:24,Surat,Sector 29 / Border,30.667436,85.328894,Immigration,Medium
LOC01253,P0027,2022-11-02 04:22:44,Indore,Sector 50 / Market,21.398758,71.531288,Hotel Register,High
LOC01254,P0087,2022-05-04 11:23:58,Bangalore,Sector 49 / Airport,34.900708,75.658713,Immigration,High
LOC01255,P0001,2023-06-02 15:07:13,Nagpur,Sector 1 / Market,18.91474,93.357232,Immigration,High
LOC01256,P0040,2024-02-12 02:06:44,Nagpur,Sector 12 / Market,25.835627,79.165369,CCTV,High
LOC01257,P0055,2022-05-02 01:45:50,Surat,Sector 9 / Warehouse,23.431099,94.444879,Cell Tower,Medium
LOC01258,P0054,2023-12-23 19:30:28,Indore,Sector 33 / Market,13.231434,84.569986,Border Check,High
LOC01259,P0056,2022-08-27 23:38:13,Nagpur,Sector 45 / Airport,22.682607,78.626697,Cell Tower,Medium
LOC01260,P0074,2023-07-09 10:28:19,Delhi,Sector 32 / Market,21.257941,71.109113,Hotel Register,Low
LOC01261,P0038,2023-08-13 22:24:16,Lucknow,Sector 16 / Station,12.078673,75.592012,Cell Tower,Low
LOC01262,P0030,2024-04-09 17:40:06,Mumbai,Sector 21 / Hotel,24.073223,80.19341,Immigration,High
LOC01263,P0091,2023-10-09 05:24:12,Bhopal,Sector 17 / Station,9.404678,72.341856,Border Check,High
LOC01264,P0037,2022-05-19 08:01:07,Lucknow,Sector 23 / Station,9.897647,90.247135,Immigration,High
LOC01265,P0007,2023-11-06 16:52:39,Mumbai,Sector 29 / Station,28.031931,88.136281,Border Check,Medium
LOC01266,P0062,2022-12-17 21:10:21,Mumbai,Sector 36 / Hotel,24.623677,94.571545,Cell Tower,Low
LOC01267,P0030,2022-03-03 06:06:48,Ahmedabad,Sector 25 / Hotel,20.030463,73.112584,Immigration,High
LOC01268,P0070,2024-03-05 16:23:41,Nagpur,Sector 35 / Airport,9.005788,75.012199,Hotel Register,High
LOC01269,P0011,2022-01-21 21:35:22,Ahmedabad,Sector 41 / Border,26.911328,76.008353,Immigration,Low
LOC01270,P0091,2022-12-14 21:35:52,Jaipur,Sector 39 / Border,9.64077,96.534751,Hotel Register,High
LOC01271,P0086,2023-11-09 20:31:02,Bangalore,Sector 40 / Warehouse,31.116977,78.853694,Cell Tower,High
LOC01272,P0005,2024-06-20 01:46:20,Indore,Sector 45 / Station,19.205351,83.916922,Immigration,High
LOC01273,P0071,2023-03-19 08:14:20,Ahmedabad,Sector 46 / Station,30.731351,73.110925,CCTV,Low
LOC01274,P0063,2023-04-08 22:05:10,Pune,Sector 37 / Airport,32.949518,96.416056,CCTV,High
LOC01275,P0048,2023-10-09 00:39:06,Hyderabad,Sector 10 / Warehouse,21.329005,69.635149,Cell Tower,High
LOC01276,P0050,2022-07-02 01:26:41,Pune,Sector 50 / Station,21.410131,75.497107,Hotel Register,Low
LOC01277,P0002,2023-08-04 18:48:27,Indore,Sector 31 / Airport,17.846035,81.151764,Cell Tower,High
LOC01278,P0030,2022-06-08 11:08:27,Ahmedabad,Sector 44 / Airport,26.205136,78.570887,Cell Tower,Medium
LOC01279,P0057,2024-06-30 21:32:07,Pune,Sector 8 / Station,30.631083,92.261166,CCTV,Medium
LOC01280,P0054,2022-11-25 21:20:22,Indore,Sector 16 / Market,28.239462,75.309094,Cell Tower,Medium
LOC01281,P0026,2024-06-26 19:13:33,Bhopal,Sector 30 / Station,31.931674,81.032113,CCTV,Low
LOC01282,P0084,2023-09-13 22:13:14,Kolkata,Sector 23 / Hotel,25.642784,73.107105,Border Check,High
LOC01283,P0072,2022-09-14 17:57:08,Chennai,Sector 16 / Warehouse,12.060727,85.101315,CCTV,Low
LOC01284,P0009,2023-02-11 06:31:33,Delhi,Sector 5 / Warehouse,29.73598,71.543574,Cell Tower,High
LOC01285,P0070,2023-08-22 21:45:53,Hyderabad,Sector 47 / Airport,28.768559,73.537459,Hotel Register,Low
LOC01286,P0089,2022-03-21 04:53:35,Surat,Sector 19 / Market,29.842427,89.97947,Hotel Register,High
LOC01287,P0048,2024-06-17 16:29:50,Lucknow,Sector 1 / Airport,31.455677,89.324855,CCTV,High
LOC01288,P0015,2023-10-30 14:14:08,Lucknow,Sector 15 / Warehouse,13.187086,70.954028,Hotel Register,High
LOC01289,P0079,2022-05-24 06:53:15,Pune,Sector 20 / Airport,8.69833,78.552468,Immigration,High
LOC01290,P0071,2023-09-23 17:15:15,Surat,Sector 13 / Station,20.035387,83.116251,Border Check,High
LOC01291,P0042,2023-06-21 01:20:53,Surat,Sector 36 / Station,24.53836,92.106553,Immigration,Medium
LOC01292,P0073,2023-05-31 02:18:33,Surat,Sector 35 / Market,16.733636,85.836339,CCTV,Medium
LOC01293,P0044,2023-05-15 08:25:19,Pune,Sector 9 / Station,20.490281,69.517124,Cell Tower,High
LOC01294,P0051,2023-04-20 01:17:51,Chennai,Sector 34 / Border,9.6172,92.206572,Immigration,High
LOC01295,P0035,2023-07-08 19:06:38,Bhopal,Sector 10 / Hotel,15.87113,86.253583,Cell Tower,Low
LOC01296,P0028,2023-10-13 21:29:31,Hyderabad,Sector 50 / Hotel,23.45149,74.94668,CCTV,Medium
LOC01297,P0100,2024-03-14 01:07:15,Jaipur,Sector 1 / Station,34.733455,80.465531,CCTV,Medium
LOC01298,P0076,2023-08-24 03:47:31,Mumbai,Sector 39 / Hotel,20.634482,90.791517,Cell Tower,Low
LOC01299,P0028,2022-01-21 16:03:46,Mumbai,Sector 12 / Border,28.075538,96.36168,Cell Tower,High
LOC01300,P0024,2023-01-12 15:33:18,Kolkata,Sector 5 / Hotel,8.249877,72.310462,Border Check,High
LOC01301,P0015,2024-04-24 22:32:32,Hyderabad,Sector 28 / Hotel,25.298247,89.631463,Immigration,Low
LOC01302,P0056,2022-01-31 15:00:39,Indore,Sector 20 / Market,26.658002,84.868596,Cell Tower,High
LOC01303,P0099,2022-04-01 13:35:21,Chennai,Sector 48 / Hotel,33.803657,86.469469,Hotel Register,High
LOC01304,P0093,2023-08-04 16:42:04,Pune,Sector 41 / Market,34.237444,78.129493,Hotel Register,High
LOC01305,P0047,2022-10-28 15:53:18,Hyderabad,Sector 37 / Station,32.228462,86.568184,Border Check,High
LOC01306,P0088,2022-03-09 01:30:46,Lucknow,Sector 40 / Hotel,32.350093,92.556164,Hotel Register,Medium
LOC01307,P0052,2022-03-15 07:37:42,Kolkata,Sector 2 / Border,34.032994,72.886339,Cell Tower,Medium
LOC01308,P0085,2022-11-27 07:46:14,Indore,Sector 40 / Border,11.559473,89.094803,Immigration,High
LOC01309,P0057,2023-07-18 00:41:45,Indore,Sector 12 / Border,10.657523,73.394307,Border Check,Low
LOC01310,P0031,2024-05-25 22:10:46,Jaipur,Sector 9 / Border,13.388777,90.096348,Immigration,Low
LOC01311,P0015,2022-04-23 12:35:04,Jaipur,Sector 13 / Hotel,30.524353,77.83734,CCTV,Low
LOC01312,P0065,2022-01-30 11:09:19,Mumbai,Sector 42 / Airport,8.335939,77.106922,Immigration,High
LOC01313,P0047,2022-07-02 02:48:07,Chennai,Sector 46 / Station,31.783048,86.89702,Hotel Register,Low
LOC01314,P0080,2023-02-09 02:19:16,Nagpur,Sector 19 / Market,9.632549,81.274188,Immigration,Low
LOC01315,P0078,2022-11-07 07:05:56,Lucknow,Sector 22 / Station,12.392772,88.614715,Immigration,High
LOC01316,P0015,2023-11-26 14:19:27,Delhi,Sector 23 / Airport,33.312388,79.769403,Border Check,High
LOC01317,P0023,2024-06-06 00:01:27,Bhopal,Sector 35 / Warehouse,18.938344,78.062576,Border Check,High
LOC01318,P0021,2022-11-07 04:53:01,Delhi,Sector 42 / Airport,12.312502,93.683799,Cell Tower,High
LOC01319,P0034,2023-06-19 09:32:20,Bangalore,Sector 4 / Market,13.431556,81.994489,Hotel Register,Medium
LOC01320,P0003,2023-09-23 07:09:46,Lucknow,Sector 4 / Market,22.252932,93.951771,Immigration,Low
LOC01321,P0042,2022-03-08 18:14:10,Bangalore,Sector 25 / Hotel,16.035524,87.178524,Hotel Register,High
LOC01322,P0013,2022-05-09 18:07:47,Delhi,Sector 9 / Market,23.230168,80.635042,Hotel Register,High
LOC01323,P0081,2023-05-20 03:41:44,Kolkata,Sector 31 / Hotel,28.60337,71.944212,Immigration,High
LOC01324,P0059,2023-08-14 15:39:12,Ahmedabad,Sector 17 / Hotel,13.752994,84.538073,Immigration,High
LOC01325,P0064,2022-05-25 12:32:39,Chennai,Sector 1 / Market,20.079104,69.768743,Cell Tower,Low
LOC01326,P0045,2023-04-08 11:02:14,Chennai,Sector 42 / Market,34.892303,93.653384,Immigration,High
LOC01327,P0046,2022-07-15 13:27:19,Jaipur,Sector 47 / Market,26.074959,85.662238,Cell Tower,High
LOC01328,P0015,2022-01-27 00:13:36,Bangalore,Sector 2 / Hotel,25.573601,71.538385,Immigration,Low
LOC01329,P0094,2023-11-19 09:28:25,Delhi,Sector 22 / Hotel,16.970875,93.348523,Hotel Register,High
LOC01330,P0072,2023-07-24 16:21:56,Lucknow,Sector 1 / Station,29.67098,72.713875,Immigration,High
LOC01331,P0004,2024-06-02 02:35:50,Chennai,Sector 2 / Hotel,25.638,84.168402,Immigration,Low
LOC01332,P0003,2023-12-30 09:26:10,Surat,Sector 4 / Hotel,21.481971,92.714824,Hotel Register,High
LOC01333,P0018,2022-04-13 11:48:25,Bangalore,Sector 15 / Airport,32.128302,96.481655,Cell Tower,Low
LOC01334,P0065,2023-10-06 11:08:52,Bangalore,Sector 16 / Hotel,10.578389,90.229682,Cell Tower,Medium
LOC01335,P0027,2022-06-25 20:38:38,Surat,Sector 23 / Airport,29.804936,78.260677,Border Check,High
LOC01336,P0047,2023-03-23 11:44:59,Delhi,Sector 17 / Market,13.098525,84.669491,CCTV,Low
LOC01337,P0082,2022-10-08 08:15:08,Indore,Sector 37 / Border,23.354522,88.012941,CCTV,High
LOC01338,P0097,2022-07-10 03:49:09,Bangalore,Sector 16 / Warehouse,28.105498,93.886928,CCTV,High
LOC01339,P0020,2024-04-14 20:44:08,Bhopal,Sector 34 / Hotel,34.290973,85.621949,Cell Tower,High
LOC01340,P0087,2023-11-23 23:27:01,Bangalore,Sector 4 / Warehouse,17.507077,69.772763,CCTV,High
LOC01341,P0097,2023-06-21 09:06:56,Indore,Sector 2 / Border,28.547708,94.38425,Cell Tower,Low
LOC01342,P0088,2023-04-19 10:12:57,Bhopal,Sector 9 / Station,22.832054,73.559117,Cell Tower,Low
LOC01343,P0027,2024-01-19 09:09:07,Pune,Sector 29 / Hotel,17.03492,96.685586,Cell Tower,High
LOC01344,P0022,2024-01-07 21:01:52,Lucknow,Sector 47 / Airport,27.013099,74.480074,Immigration,High
LOC01345,P0057,2022-10-29 05:47:13,Surat,Sector 36 / Market,28.476681,86.822226,Cell Tower,High
LOC01346,P0075,2023-06-20 01:36:56,Mumbai,Sector 35 / Market,32.553474,76.682879,Hotel Register,High
LOC01347,P0092,2024-03-01 10:40:12,Jaipur,Sector 32 / Market,32.005764,75.289403,CCTV,High
LOC01348,P0023,2022-07-25 07:54:24,Surat,Sector 50 / Station,23.160348,76.306073,CCTV,High
LOC01349,P0051,2022-05-09 15:30:41,Ahmedabad,Sector 4 / Station,33.542216,85.243199,CCTV,High
LOC01350,P0090,2023-03-14 20:16:37,Bhopal,Sector 2 / Station,19.659177,77.493739,CCTV,Low
LOC01351,P0068,2023-09-04 15:09:37,Lucknow,Sector 42 / Station,9.945996,68.871184,CCTV,High
LOC01352,P0070,2022-12-28 08:00:23,Kolkata,Sector 49 / Border,28.347874,76.30775,Cell Tower,High
LOC01353,P0029,2022-03-29 22:57:31,Lucknow,Sector 7 / Border,30.034733,82.023418,Immigration,High
LOC01354,P0099,2023-09-20 05:15:09,Jaipur,Sector 34 / Airport,13.477639,93.823106,Border Check,Low
LOC01355,P0019,2022-01-26 22:21:48,Hyderabad,Sector 29 / Border,12.075234,94.838687,CCTV,Low
LOC01356,P0022,2023-02-21 19:15:07,Pune,Sector 35 / Warehouse,17.868466,82.521158,Hotel Register,High
LOC01357,P0091,2022-04-14 16:27:09,Bhopal,Sector 24 / Station,24.241122,94.914637,Border Check,Medium
LOC01358,P0087,2023-05-19 09:11:08,Lucknow,Sector 17 / Station,27.672067,84.979722,Immigration,High
LOC01359,P0033,2023-01-31 18:49:10,Bangalore,Sector 27 / Station,31.667879,76.905696,Hotel Register,High
LOC01360,P0001,2022-04-25 00:54:23,Chennai,Sector 20 / Airport,25.703277,95.700228,Immigration,Low
LOC01361,P0002,2023-09-02 07:40:29,Mumbai,Sector 32 / Station,22.883974,96.667916,Hotel Register,Low
LOC01362,P0052,2023-07-05 00:50:31,Surat,Sector 13 / Airport,17.138375,87.96591,Cell Tower,High
LOC01363,P0003,2022-04-18 14:32:01,Jaipur,Sector 27 / Airport,16.74001,69.086786,Cell Tower,Medium
LOC01364,P0061,2022-05-17 06:04:16,Bangalore,Sector 27 / Warehouse,15.917308,72.473426,Border Check,High
LOC01365,P0058,2023-01-02 15:36:27,Pune,Sector 26 / Border,17.424457,70.338321,Border Check,Medium
LOC01366,P0030,2022-10-31 22:17:29,Nagpur,Sector 29 / Warehouse,18.264103,72.882886,Cell Tower,Low
LOC01367,P0053,2022-09-11 14:35:57,Bhopal,Sector 28 / Market,12.908313,95.679227,Hotel Register,Medium
LOC01368,P0080,2023-05-24 13:30:54,Jaipur,Sector 47 / Warehouse,34.178311,75.324992,Hotel Register,Medium
LOC01369,P0004,2024-03-18 20:38:10,Pune,Sector 23 / Market,28.232722,85.509441,CCTV,High
LOC01370,P0045,2023-01-18 13:21:50,Bhopal,Sector 12 / Hotel,31.219883,81.198821,Immigration,High
LOC01371,P0081,2023-02-19 04:16:43,Hyderabad,Sector 36 / Market,28.846041,75.720874,Cell Tower,Low
LOC01372,P0078,2022-07-23 17:15:37,Hyderabad,Sector 22 / Warehouse,9.452116,86.133416,Cell Tower,Low
LOC01373,P0085,2023-11-23 12:12:54,Bangalore,Sector 44 / Market,15.134083,70.603653,Hotel Register,High
LOC01374,P0025,2024-05-09 19:28:33,Surat,Sector 21 / Market,16.093776,70.056498,CCTV,High
LOC01375,P0010,2023-08-19 00:24:31,Nagpur,Sector 32 / Station,31.624613,83.790996,Border Check,High
LOC01376,P0059,2023-10-20 09:59:29,Nagpur,Sector 27 / Market,11.121199,77.925632,Hotel Register,Low
LOC01377,P0099,2023-06-04 09:00:00,Hyderabad,Sector 34 / Market,10.02431,69.801726,Border Check,High
LOC01378,P0022,2022-01-22 21:57:30,Chennai,Sector 28 / Warehouse,19.134237,83.162569,CCTV,Low
LOC01379,P0098,2022-10-24 11:12:15,Pune,Sector 34 / Station,20.306125,73.917919,CCTV,Low
LOC01380,P0081,2022-11-05 14:25:01,Indore,Sector 13 / Market,9.079991,80.863476,Border Check,Medium
LOC01381,P0032,2023-08-15 13:16:05,Hyderabad,Sector 18 / Airport,10.443487,81.944426,Hotel Register,Low
LOC01382,P0073,2023-07-20 00:11:29,Lucknow,Sector 49 / Station,9.542027,85.671164,Border Check,Medium
LOC01383,P0021,2022-03-15 04:00:39,Kolkata,Sector 34 / Border,34.651983,78.391291,Hotel Register,Low
LOC01384,P0064,2024-01-06 01:00:18,Indore,Sector 31 / Airport,26.454909,81.327355,CCTV,High
LOC01385,P0096,2022-01-20 17:29:02,Lucknow,Sector 13 / Airport,10.693145,96.832174,CCTV,Low
LOC01386,P0026,2023-03-05 02:02:05,Lucknow,Sector 1 / Hotel,13.401364,70.996196,Border Check,Medium
LOC01387,P0097,2023-10-12 04:55:50,Bhopal,Sector 29 / Hotel,8.591525,91.38978,Hotel Register,Low
LOC01388,P0005,2023-06-30 13:12:50,Lucknow,Sector 36 / Warehouse,29.61376,70.48127,Cell Tower,High
LOC01389,P0070,2024-04-10 03:51:38,Chennai,Sector 17 / Airport,19.841095,79.282763,CCTV,Medium
LOC01390,P0064,2022-06-20 07:10:42,Ahmedabad,Sector 47 / Market,28.809813,73.735104,Hotel Register,Low
LOC01391,P0054,2023-07-07 11:12:33,Surat,Sector 39 / Station,13.120045,78.879855,Hotel Register,High
LOC01392,P0078,2022-03-26 14:57:48,Kolkata,Sector 36 / Border,14.338239,83.77315,Immigration,High
LOC01393,P0060,2023-01-25 19:49:35,Lucknow,Sector 42 / Airport,19.13448,81.597022,Immigration,Low
LOC01394,P0089,2023-12-20 06:29:44,Jaipur,Sector 39 / Warehouse,30.598117,78.511819,Immigration,High
LOC01395,P0094,2022-11-27 23:44:38,Lucknow,Sector 43 / Border,19.784688,72.148448,Cell Tower,High
LOC01396,P0089,2023-10-08 09:33:30,Bhopal,Sector 36 / Border,28.218425,96.982147,Immigration,High
LOC01397,P0016,2022-12-04 03:41:05,Delhi,Sector 33 / Airport,29.602521,72.022907,Cell Tower,Medium
LOC01398,P0016,2022-01-05 05:09:51,Surat,Sector 4 / Airport,22.430809,77.340243,Hotel Register,Low
LOC01399,P0099,2023-06-20 00:44:34,Lucknow,Sector 15 / Airport,11.619842,92.841525,Cell Tower,High
LOC01400,P0086,2022-07-04 14:25:52,Lucknow,Sector 2 / Border,27.173136,81.220305,Cell Tower,High
LOC01401,P0047,2023-09-26 02:55:42,Delhi,Sector 31 / Warehouse,25.655546,72.864868,Cell Tower,High
LOC01402,P0013,2023-12-26 17:45:03,Ahmedabad,Sector 39 / Airport,32.611636,88.387339,Cell Tower,High
LOC01403,P0093,2022-09-08 04:47:12,Bangalore,Sector 28 / Border,26.716138,74.966059,Hotel Register,Medium
LOC01404,P0093,2022-03-25 18:46:30,Delhi,Sector 14 / Market,9.88273,90.325364,CCTV,High
LOC01405,P0060,2022-07-02 03:25:15,Bangalore,Sector 5 / Border,15.974879,87.629941,CCTV,High
LOC01406,P0071,2022-05-12 21:28:15,Ahmedabad,Sector 15 / Airport,32.493114,68.45636,Hotel Register,Low
LOC01407,P0032,2022-10-25 13:37:11,Kolkata,Sector 16 / Station,18.350398,91.125039,Cell Tower,High
LOC01408,P0033,2023-08-19 23:37:55,Bangalore,Sector 48 / Border,34.399576,96.179115,Border Check,High
LOC01409,P0058,2022-05-15 21:24:27,Chennai,Sector 14 / Station,21.548225,86.209779,CCTV,High
LOC01410,P0019,2024-06-17 00:00:11,Lucknow,Sector 15 / Warehouse,20.755321,86.33821,Cell Tower,High
LOC01411,P0080,2024-06-26 21:12:04,Nagpur,Sector 19 / Market,20.373073,75.112876,Border Check,Low
LOC01412,P0015,2022-08-28 18:13:12,Bangalore,Sector 36 / Market,22.795599,75.450736,Hotel Register,Low
LOC01413,P0045,2022-03-25 22:50:43,Indore,Sector 22 / Station,14.512604,83.370826,Hotel Register,Low
LOC01414,P0020,2022-01-22 12:29:45,Kolkata,Sector 5 / Station,11.826287,93.144425,Border Check,Low
LOC01415,P0091,2022-01-17 18:01:56,Surat,Sector 16 / Market,14.475192,94.93912,Hotel Register,Medium
LOC01416,P0030,2022-01-11 22:05:21,Ahmedabad,Sector 44 / Station,13.982255,93.896002,Immigration,High
LOC01417,P0025,2022-05-17 21:27:23,Surat,Sector 3 / Hotel,8.352454,73.058546,Immigration,High
LOC01418,P0065,2023-10-30 17:39:14,Chennai,Sector 41 / Border,16.09078,85.421665,CCTV,High
LOC01419,P0087,2024-02-23 01:24:29,Delhi,Sector 37 / Hotel,9.834739,93.432856,Border Check,Medium
LOC01420,P0053,2024-01-26 01:24:40,Lucknow,Sector 2 / Border,17.363123,69.872789,CCTV,Low
LOC01421,P0040,2022-05-23 13:31:11,Jaipur,Sector 14 / Airport,30.924457,96.463905,Immigration,Low
LOC01422,P0064,2023-05-08 10:58:40,Bangalore,Sector 13 / Hotel,19.277434,83.932291,Cell Tower,High
LOC01423,P0057,2024-04-24 23:19:41,Hyderabad,Sector 9 / Market,22.510107,96.858844,Immigration,High
LOC01424,P0014,2023-09-12 16:08:56,Pune,Sector 13 / Warehouse,21.456813,95.441133,Immigration,Medium
LOC01425,P0032,2022-11-05 04:43:40,Surat,Sector 2 / Airport,19.090948,82.573258,Cell Tower,High
LOC01426,P0046,2024-04-26 05:25:28,Nagpur,Sector 21 / Border,17.518806,73.117431,Immigration,High
LOC01427,P0048,2023-10-28 01:51:12,Hyderabad,Sector 26 / Market,8.24293,68.478978,Hotel Register,Low
LOC01428,P0081,2024-04-25 23:21:06,Delhi,Sector 1 / Market,10.624497,84.353574,Immigration,Medium
LOC01429,P0001,2023-10-02 17:47:30,Delhi,Sector 11 / Border,15.329395,80.135466,Cell Tower,High
LOC01430,P0054,2022-12-26 04:54:00,Jaipur,Sector 24 / Hotel,14.605044,90.118644,Hotel Register,Medium
LOC01431,P0011,2024-05-12 15:46:10,Kolkata,Sector 16 / Hotel,21.389349,73.366785,Cell Tower,Medium
LOC01432,P0020,2022-11-30 17:37:06,Bhopal,Sector 40 / Hotel,27.114549,85.821759,Cell Tower,Medium
LOC01433,P0055,2022-04-02 18:34:18,Kolkata,Sector 28 / Warehouse,30.242634,78.98129,CCTV,Low
LOC01434,P0004,2022-07-28 05:41:35,Nagpur,Sector 43 / Hotel,21.808932,94.131038,Immigration,Low
LOC01435,P0072,2023-09-19 09:06:44,Indore,Sector 32 / Station,19.624837,74.569971,Hotel Register,High
LOC01436,P0067,2022-05-21 16:00:43,Lucknow,Sector 44 / Hotel,12.337782,74.226844,Hotel Register,High
LOC01437,P0085,2024-01-03 01:42:09,Indore,Sector 23 / Station,9.070481,86.942764,Immigration,High
LOC01438,P0038,2023-11-18 13:36:44,Bangalore,Sector 36 / Market,22.64111,83.757446,Hotel Register,High
